Date,Open,High,Low,Close,Volume,Adj Close
2014-07-28,6791.600098,6809.600098,6761.799805,6788.100098,528691400,6788.100098
2014-07-25,6821.50,6830.799805,6780.700195,6791.600098,661620000,6791.600098
2014-07-24,6798.200195,6821.50,6767.299805,6821.50,541591300,6821.50
2014-07-23,6795.299805,6822.700195,6773.100098,6798.200195,589203600,6798.200195
2014-07-22,6728.399902,6801.799805,6728.399902,6795.299805,538472400,6795.299805
2014-07-21,6749.50,6753.399902,6715.799805,6728.399902,470701900,6728.399902
2014-07-18,6738.299805,6749.899902,6690.899902,6749.50,585590200,6749.50
2014-07-17,6784.700195,6784.700195,6727.700195,6738.299805,631724300,6738.299805
2014-07-16,6710.50,6792.600098,6710.50,6784.700195,610714400,6784.700195
2014-07-15,6746.100098,6764.00,6709.200195,6710.50,604327700,6710.50
2014-07-14,6690.200195,6760.700195,6690.200195,6746.100098,468494700,6746.100098
2014-07-11,6672.399902,6696.100098,6663.700195,6690.200195,533174800,6690.200195
2014-07-10,6718.00,6724.799805,6643.600098,6672.399902,764873500,6672.399902
2014-07-09,6738.50,6740.799805,6692.799805,6718.00,602260300,6718.00
2014-07-08,6823.50,6831.00,6738.50,6738.50,660675300,6738.50
2014-07-07,6866.100098,6866.399902,6817.600098,6823.50,389059700,6823.50
2014-07-04,6865.200195,6875.299805,6856.399902,6866.100098,329363500,6866.100098
2014-07-03,6816.399902,6866.600098,6815.50,6865.200195,523958700,6865.200195
2014-07-02,6802.899902,6829.50,6796.600098,6816.399902,479498000,6816.399902
2014-07-01,6743.899902,6805.899902,6743.899902,6802.899902,514345100,6802.899902
2014-06-30,6757.799805,6777.100098,6730.50,6743.899902,614336500,6743.899902
2014-06-27,6735.100098,6767.600098,6735.100098,6757.799805,516986900,6757.799805
2014-06-26,6733.600098,6753.299805,6701.600098,6735.100098,902551300,6735.100098
2014-06-25,6787.100098,6787.100098,6716.399902,6733.600098,585547600,6733.600098
2014-06-24,6800.600098,6824.50,6776.799805,6787.100098,570127000,6787.100098
2014-06-23,6825.200195,6829.799805,6785.799805,6800.600098,466639400,6800.600098
2014-06-20,6808.100098,6840.600098,6791.200195,6825.200195,1020446400,6825.200195
2014-06-19,6778.600098,6837.600098,6778.600098,6808.100098,564148400,6808.100098
2014-06-18,6766.799805,6799.600098,6766.799805,6778.600098,511450700,6778.600098
2014-06-17,6754.600098,6774.899902,6736.100098,6766.799805,577374400,6766.799805
2014-06-16,6777.899902,6779.399902,6748.00,6754.600098,604240100,6754.600098
2014-06-13,6843.100098,6843.100098,6758.200195,6777.899902,640614600,6777.899902
2014-06-12,6838.899902,6853.200195,6827.00,6843.100098,527380800,6843.100098
2014-06-11,6873.600098,6873.600098,6825.200195,6838.899902,676538600,6838.899902
2014-06-10,6875.00,6875.200195,6835.799805,6873.600098,535388800,6873.600098
2014-06-09,6858.200195,6879.00,6857.700195,6875.00,388132800,6875.00
2014-06-06,6813.50,6862.899902,6813.50,6858.200195,774866500,6858.200195
2014-06-05,6818.600098,6847.00,6795.299805,6813.50,627405700,6813.50
2014-06-04,6836.299805,6840.600098,6800.100098,6818.600098,575435900,6818.600098
2014-06-03,6864.100098,6865.399902,6818.00,6836.299805,505128700,6836.299805
2014-06-02,6844.50,6874.399902,6844.50,6864.100098,573724300,6864.100098
2014-05-30,6871.299805,6874.299805,6832.00,6844.50,1174009700,6844.50
2014-05-29,6851.200195,6882.100098,6848.100098,6871.299805,403366600,6871.299805
2014-05-28,6844.899902,6855.799805,6833.600098,6851.200195,577490600,6851.200195
2014-05-27,6815.799805,6857.100098,6815.399902,6844.899902,585487200,6844.899902
2014-05-23,6820.600098,6825.50,6793.50,6815.799805,485846000,6815.799805
2014-05-22,6821.00,6846.600098,6810.200195,6820.600098,564880200,6820.600098
2014-05-21,6802.00,6821.00,6782.799805,6821.00,733746900,6821.00
2014-05-20,6844.600098,6848.399902,6792.50,6802.00,680773300,6802.00
2014-05-19,6855.799805,6862.200195,6804.299805,6844.600098,745674100,6844.600098
2014-05-16,6840.899902,6855.899902,6813.50,6855.799805,985979600,6855.799805
2014-05-15,6878.50,6894.899902,6821.700195,6840.899902,896969900,6840.899902
2014-05-14,6873.100098,6880.100098,6854.00,6878.50,529825700,6878.50
2014-05-13,6851.799805,6877.399902,6846.00,6873.100098,631554800,6873.100098
2014-05-12,6814.600098,6851.799805,6814.600098,6851.799805,565733200,6851.799805
2014-05-09,6839.299805,6839.399902,6805.399902,6814.600098,617677000,6814.600098
2014-05-08,6796.399902,6840.399902,6796.399902,6839.299805,818478900,6839.299805
2014-05-07,6798.600098,6799.299805,6766.799805,6796.399902,768894900,6796.399902
2014-05-06,6822.399902,6828.600098,6785.299805,6798.600098,732623500,6798.600098
2014-05-02,6808.899902,6838.200195,6798.600098,6822.399902,746449000,6822.399902
2014-05-01,6780.00,6811.600098,6773.700195,6808.899902,649344400,6808.899902
2014-04-30,6769.899902,6794.899902,6748.799805,6780.00,773112200,6780.00
2014-04-29,6700.200195,6769.899902,6700.100098,6769.899902,674490500,6769.899902
2014-04-28,6685.700195,6720.299805,6682.899902,6700.200195,652775300,6700.200195
2014-04-25,6703.00,6704.399902,6657.299805,6685.700195,578697500,6685.700195
2014-04-24,6674.700195,6724.600098,6667.700195,6703.00,616106700,6703.00
2014-04-23,6681.799805,6694.799805,6661.399902,6674.700195,637850100,6674.700195
2014-04-22,6625.299805,6706.200195,6625.299805,6681.799805,843999800,6681.799805
2014-04-17,6584.200195,6627.299805,6559.399902,6625.299805,842349900,6625.299805
2014-04-16,6541.600098,6597.00,6541.600098,6584.200195,686337200,6584.200195
2014-04-15,6583.799805,6594.200195,6534.200195,6541.600098,858936000,6541.600098
2014-04-14,6561.700195,6583.799805,6507.100098,6583.799805,983152200,6583.799805
2014-04-11,6642.00,6642.00,6538.799805,6561.700195,817952500,6561.700195
2014-04-10,6635.600098,6688.299805,6620.399902,6642.00,671373100,6642.00
2014-04-09,6590.700195,6654.100098,6590.399902,6635.600098,758993600,6635.600098
2014-04-08,6622.799805,6625.200195,6549.799805,6590.700195,1056680100,6590.700195
2014-04-07,6695.600098,6695.600098,6614.700195,6622.799805,667468200,6622.799805
2014-04-04,6649.100098,6706.299805,6649.100098,6695.600098,876352600,6695.600098
2014-04-03,6659.00,6680.799805,6638.50,6649.100098,670678000,6649.100098
2014-04-02,6652.600098,6672.700195,6639.600098,6659.00,973749400,6659.00
2014-04-01,6598.399902,6660.299805,6598.399902,6652.600098,857737300,6652.600098
2014-03-31,6615.600098,6658.399902,6583.100098,6598.399902,868366300,6598.399902
2014-03-28,6588.299805,6631.50,6585.700195,6615.600098,1001322600,6615.600098
2014-03-27,6605.299805,6605.299805,6561.399902,6588.299805,850226700,6588.299805
2014-03-26,6604.899902,6643.600098,6601.799805,6605.299805,1429765600,6605.299805
2014-03-25,6520.399902,6604.899902,6520.399902,6604.899902,674287000,6604.899902
2014-03-24,6557.200195,6569.00,6506.399902,6520.399902,762850300,6520.399902
2014-03-21,6542.399902,6572.100098,6537.899902,6557.200195,1501522000,6557.200195
2014-03-20,6573.100098,6573.100098,6492.600098,6542.399902,795074200,6542.399902
2014-03-19,6605.299805,6609.50,6566.899902,6573.100098,1051188400,6573.100098
2014-03-18,6568.399902,6628.200195,6534.899902,6605.299805,723690100,6605.299805
2014-03-17,6527.899902,6592.399902,6527.899902,6568.399902,692708400,6568.399902
2014-03-14,6553.799805,6553.799805,6500.399902,6527.899902,847299400,6527.899902
2014-03-13,6620.899902,6631.399902,6552.50,6553.799805,895818900,6553.799805
2014-03-12,6685.50,6685.50,6598.399902,6620.899902,891943200,6620.899902
2014-03-11,6689.50,6718.299805,6660.600098,6685.50,868947800,6685.50
2014-03-10,6712.700195,6757.00,6671.600098,6689.50,820416900,6689.50
2014-03-07,6788.50,6800.700195,6706.399902,6712.700195,793752600,6712.700195
2014-03-06,6775.399902,6806.600098,6771.00,6788.50,666186300,6788.50
2014-03-05,6823.799805,6824.200195,6771.50,6775.399902,630136500,6775.399902
2014-03-04,6708.399902,6827.200195,6708.399902,6823.799805,734136300,6823.799805
2014-03-03,6809.700195,6809.700195,6671.899902,6708.399902,829082600,6708.399902
2014-02-28,6810.299805,6833.799805,6785.50,6809.700195,924578400,6809.700195
2014-02-27,6799.200195,6819.200195,6733.50,6810.299805,860420000,6810.299805
2014-02-26,6830.50,6834.100098,6785.299805,6799.200195,739193300,6799.200195
2014-02-25,6862.700195,6866.399902,6790.899902,6830.50,1163984100,6830.50
2014-02-24,6838.100098,6865.899902,6797.799805,6865.899902,1068068300,6865.899902
2014-02-21,6813.00,6859.899902,6813.00,6838.100098,1024984200,6838.100098
2014-02-20,6796.700195,6813.00,6732.00,6813.00,745785700,6813.00
2014-02-19,6796.399902,6810.50,6759.899902,6796.700195,793947100,6796.700195
2014-02-18,6736.00,6802.899902,6716.600098,6796.399902,828311700,6796.399902
2014-02-17,6663.600098,6745.600098,6661.50,6736.00,630547500,6736.00
2014-02-14,6659.399902,6672.200195,6646.50,6663.600098,912852700,6663.600098
2014-02-13,6675.00,6675.200195,6608.100098,6659.399902,1170917600,6659.399902
2014-02-12,6672.700195,6708.200195,6669.100098,6675.00,820072000,6675.00
2014-02-11,6591.600098,6672.700195,6591.600098,6672.700195,934913300,6672.700195
2014-02-10,6571.700195,6597.00,6565.299805,6591.600098,593694900,6591.600098
2014-02-07,6558.299805,6596.299805,6540.799805,6571.700195,708467800,6571.700195
2014-02-06,6457.899902,6566.00,6457.899902,6558.299805,815148900,6558.299805
2014-02-05,6449.299805,6483.700195,6423.799805,6457.899902,810173800,6457.899902
2014-02-04,6465.700195,6478.200195,6416.700195,6449.299805,922887700,6449.299805
2014-02-03,6510.399902,6538.299805,6460.00,6465.700195,829888700,6465.700195
2014-01-31,6538.50,6548.50,6421.299805,6510.399902,751205000,6510.399902
2014-01-30,6544.299805,6573.899902,6503.299805,6538.50,755894300,6538.50
2014-01-29,6572.299805,6645.200195,6482.700195,6544.299805,990211400,6544.299805
2014-01-28,6550.700195,6590.700195,6550.700195,6572.299805,675704400,6572.299805
2014-01-27,6663.700195,6665.399902,6539.299805,6550.700195,985294600,6550.700195
2014-01-24,6773.299805,6784.399902,6654.899902,6663.700195,844748200,6663.700195
2014-01-23,6826.299805,6837.200195,6760.600098,6773.299805,668664300,6773.299805
2014-01-22,6834.299805,6864.899902,6821.799805,6826.299805,548735700,6826.299805
2014-01-21,6836.700195,6867.399902,6822.299805,6834.299805,618281400,6834.299805
2014-01-20,6829.299805,6837.50,6810.600098,6836.700195,424810700,6836.700195
2014-01-17,6815.399902,6840.50,6800.00,6829.299805,999744600,6829.299805
2014-01-16,6819.899902,6831.700195,6811.200195,6815.399902,714152700,6815.399902
2014-01-15,6766.899902,6825.200195,6766.899902,6819.899902,693715800,6819.899902
2014-01-14,6757.200195,6772.600098,6694.100098,6766.899902,568346600,6766.899902
2014-01-13,6739.899902,6765.600098,6731.00,6757.200195,598026900,6757.200195
2014-01-10,6691.299805,6769.899902,6691.299805,6739.899902,811611800,6739.899902
2014-01-09,6721.799805,6746.399902,6679.299805,6691.299805,782896500,6691.299805
2014-01-08,6755.50,6755.50,6713.399902,6721.799805,720025300,6721.799805
2014-01-07,6730.700195,6768.899902,6718.100098,6755.50,672375600,6755.50
2014-01-06,6730.700195,6752.00,6714.600098,6730.700195,524387000,6730.700195
2014-01-03,6717.899902,6747.299805,6699.299805,6730.700195,374841500,6730.700195
2014-01-02,6749.100098,6759.399902,6707.50,6717.899902,459529100,6717.899902
2014-01-01,6749.100098,6749.100098,6749.100098,6749.100098,000,6749.100098
2013-12-31,6731.299805,6757.00,6731.299805,6749.100098,153445200,6749.100098
2013-12-30,6750.899902,6768.399902,6718.200195,6731.299805,295360600,6731.299805
2013-12-27,6694.200195,6754.100098,6694.200195,6750.899902,291262200,6750.899902
2013-12-26,6694.200195,6694.200195,6694.200195,6694.200195,000,6694.200195
2013-12-25,6694.200195,6694.200195,6694.200195,6694.200195,000,6694.200195
2013-12-24,6678.600098,6712.100098,6672.200195,6694.200195,101669600,6694.200195
2013-12-23,6606.600098,6678.600098,6606.200195,6678.600098,351999300,6678.600098
2013-12-20,6584.700195,6616.799805,6576.799805,6606.600098,1096668200,6606.600098
2013-12-19,6492.100098,6584.700195,6492.100098,6584.700195,648648400,6584.700195
2013-12-18,6486.200195,6524.50,6486.200195,6492.100098,529477900,6492.100098
2013-12-17,6522.200195,6522.200195,6482.600098,6486.200195,584054600,6486.200195
2013-12-16,6440.00,6531.200195,6422.200195,6522.200195,653797800,6522.200195
2013-12-13,6445.299805,6462.799805,6433.50,6440.00,694450900,6440.00
2013-12-12,6507.700195,6507.700195,6436.00,6445.299805,663531400,6445.299805
2013-12-11,6523.299805,6555.600098,6507.700195,6507.700195,524482100,6507.700195
2013-12-10,6559.50,6571.899902,6519.00,6523.299805,553693100,6523.299805
2013-12-09,6552.00,6568.399902,6534.700195,6559.50,506215400,6559.50
2013-12-06,6498.299805,6555.700195,6496.299805,6552.00,564649300,6552.00
2013-12-05,6510.00,6518.899902,6487.200195,6498.299805,558155700,6498.299805
2013-12-04,6532.399902,6544.700195,6479.700195,6510.00,780322600,6510.00
2013-12-03,6595.299805,6595.50,6531.299805,6532.399902,685375800,6532.399902
2013-12-02,6650.600098,6657.399902,6595.200195,6595.299805,559055100,6595.299805
2013-11-29,6654.50,6681.600098,6648.50,6650.600098,535923900,6650.600098
2013-11-28,6649.50,6679.50,6642.600098,6654.50,462672900,6654.50
2013-11-27,6636.200195,6664.100098,6635.700195,6649.50,580621900,6649.50
2013-11-26,6694.600098,6697.00,6636.200195,6636.200195,985378000,6636.200195
2013-11-25,6674.299805,6709.100098,6674.299805,6694.600098,465826500,6694.600098
2013-11-22,6681.299805,6711.00,6661.00,6674.299805,495703600,6674.299805
2013-11-21,6681.100098,6697.700195,6643.50,6681.299805,483785600,6681.299805
2013-11-20,6698.00,6711.399902,6661.700195,6681.100098,558048100,6681.100098
2013-11-19,6723.50,6723.50,6677.899902,6698.00,532008000,6698.00
2013-11-18,6693.399902,6732.100098,6671.600098,6723.50,538915700,6723.50
2013-11-15,6666.100098,6703.100098,6665.50,6693.399902,587733600,6693.399902
2013-11-14,6630.00,6696.200195,6630.00,6666.100098,624125200,6666.100098
2013-11-13,6726.799805,6726.799805,6614.00,6630.00,723057300,6630.00
2013-11-12,6728.399902,6728.399902,6693.299805,6726.799805,589417300,6726.799805
2013-11-11,6708.399902,6744.799805,6702.00,6728.399902,633862400,6728.399902
2013-11-08,6697.200195,6713.899902,6643.899902,6708.399902,598943100,6708.399902
2013-11-07,6741.700195,6779.200195,6680.00,6697.200195,641427800,6697.200195
2013-11-06,6746.799805,6768.200195,6735.600098,6741.700195,636589100,6741.700195
2013-11-05,6763.600098,6773.899902,6708.50,6746.799805,723671000,6746.799805
2013-11-04,6734.700195,6780.100098,6734.600098,6763.600098,510147600,6763.600098
2013-11-01,6731.399902,6760.899902,6715.299805,6734.700195,675463600,6734.700195
2013-10-31,6777.700195,6778.299805,6719.50,6731.399902,742779000,6731.399902
2013-10-30,6774.700195,6819.899902,6763.700195,6777.700195,656351600,6777.700195
2013-10-29,6725.799805,6777.200195,6718.899902,6774.700195,781277300,6774.700195
2013-10-28,6721.299805,6739.700195,6704.200195,6725.799805,590265200,6725.799805
2013-10-25,6713.200195,6729.700195,6700.399902,6721.299805,569150500,6721.299805
2013-10-24,6674.50,6719.299805,6674.200195,6713.200195,601321000,6713.200195
2013-10-23,6695.700195,6695.899902,6655.200195,6674.50,643936600,6674.50
2013-10-22,6654.200195,6719.299805,6653.700195,6695.700195,575007300,6695.700195
2013-10-21,6622.600098,6654.200195,6617.799805,6654.200195,494967200,6654.200195
2013-10-18,6576.200195,6622.700195,6576.200195,6622.600098,710029000,6622.600098
2013-10-17,6571.600098,6576.200195,6529.200195,6576.200195,669589600,6576.200195
2013-10-16,6549.100098,6584.399902,6504.299805,6571.600098,663774300,6571.600098
2013-10-15,6507.700195,6569.299805,6507.700195,6549.100098,603859700,6549.100098
2013-10-14,6487.200195,6507.799805,6464.399902,6507.700195,434972100,6507.700195
2013-10-11,6430.50,6489.200195,6430.50,6487.200195,545658000,6487.200195
2013-10-10,6337.899902,6446.200195,6337.899902,6430.50,631265600,6430.50
2013-10-09,6365.799805,6372.600098,6316.899902,6337.899902,605274000,6337.899902
2013-10-08,6437.299805,6437.700195,6365.00,6365.799805,718013100,6365.799805
2013-10-07,6453.899902,6453.899902,6391.50,6437.299805,484159000,6437.299805
2013-10-04,6449.00,6473.600098,6429.00,6453.899902,528846400,6453.899902
2013-10-03,6437.50,6472.399902,6436.200195,6449.00,617408100,6449.00
2013-10-02,6460.00,6460.00,6386.200195,6437.50,575169900,6437.50
2013-10-01,6462.200195,6466.299805,6424.399902,6460.00,599067900,6460.00
2013-09-30,6512.700195,6512.700195,6438.700195,6462.200195,667902900,6462.200195
2013-09-27,6565.600098,6568.899902,6487.299805,6512.700195,556754000,6512.700195
2013-09-26,6551.50,6580.899902,6535.799805,6565.600098,552698700,6565.600098
2013-09-25,6571.50,6588.00,6526.399902,6551.50,828370800,6551.50
2013-09-24,6557.399902,6585.399902,6549.899902,6571.50,663765500,6571.50
2013-09-23,6596.399902,6601.50,6542.700195,6557.399902,592407000,6557.399902
2013-09-20,6625.399902,6629.899902,6594.200195,6596.399902,1534434000,6596.399902
2013-09-19,6558.799805,6659.100098,6558.799805,6625.399902,799392100,6625.399902
2013-09-18,6570.200195,6587.600098,6532.50,6558.799805,793615500,6558.799805
2013-09-17,6622.899902,6623.00,6570.200195,6570.200195,1200508900,6570.200195
2013-09-16,6583.799805,6652.700195,6583.799805,6622.899902,565475200,6622.899902
2013-09-13,6589.00,6589.00,6561.799805,6583.799805,495637800,6583.799805
2013-09-12,6588.399902,6606.100098,6558.600098,6589.00,616038700,6589.00
2013-09-11,6584.00,6589.899902,6559.700195,6588.399902,709330400,6588.399902
2013-09-10,6530.700195,6599.50,6530.700195,6584.00,730044200,6584.00
2013-09-09,6547.299805,6555.899902,6508.799805,6530.700195,586569100,6530.700195
2013-09-06,6532.399902,6568.200195,6492.50,6547.299805,606304300,6547.299805
2013-09-05,6474.700195,6543.200195,6461.700195,6532.399902,758348500,6532.399902
2013-09-04,6468.399902,6486.399902,6423.50,6474.700195,717066000,6474.700195
2013-09-03,6506.200195,6523.200195,6457.00,6468.399902,737860300,6468.399902
2013-09-02,6412.899902,6532.299805,6412.899902,6506.200195,596599000,6506.200195
2013-08-30,6483.100098,6502.200195,6409.600098,6412.899902,797043300,6412.899902
2013-08-29,6430.100098,6500.50,6430.00,6483.100098,876297500,6483.100098
2013-08-28,6441.00,6441.00,6393.700195,6430.100098,748560000,6430.100098
2013-08-27,6492.100098,6494.200195,6424.00,6441.00,760395800,6441.00
2013-08-26,6492.100098,6492.100098,6492.100098,6492.100098,000,6492.100098
2013-08-23,6446.899902,6516.700195,6422.399902,6492.100098,485422600,6492.100098
2013-08-22,6390.799805,6468.899902,6390.600098,6446.899902,501840600,6446.899902
2013-08-21,6453.50,6453.600098,6386.700195,6390.799805,607065300,6390.799805
2013-08-20,6465.700195,6465.700195,6398.600098,6453.50,620943400,6453.50
2013-08-19,6500.00,6506.600098,6457.700195,6465.700195,467686900,6465.700195
2013-08-16,6483.299805,6502.299805,6461.299805,6500.00,637579900,6500.00
2013-08-15,6587.399902,6587.899902,6460.100098,6483.299805,667125400,6483.299805
2013-08-14,6611.899902,6628.00,6582.600098,6587.399902,678146300,6587.399902
2013-08-13,6574.299805,6620.399902,6568.399902,6611.899902,568866800,6611.899902
2013-08-12,6583.399902,6598.399902,6547.00,6574.299805,478927500,6574.299805
2013-08-09,6529.700195,6601.200195,6529.50,6583.399902,632934600,6583.399902
2013-08-08,6511.200195,6558.600098,6507.200195,6529.700195,566013400,6529.700195
2013-08-07,6604.200195,6625.00,6511.200195,6511.200195,641422000,6511.200195
2013-08-06,6619.600098,6630.100098,6562.299805,6604.200195,698361800,6604.200195
2013-08-05,6647.899902,6685.00,6590.100098,6619.600098,604089200,6619.600098
2013-08-02,6682.00,6696.600098,6623.899902,6647.899902,660354400,6647.899902
2013-08-01,6621.100098,6682.00,6607.299805,6682.00,977036100,6682.00
2013-07-31,6571.00,6659.399902,6556.700195,6621.100098,751660600,6621.100098
2013-07-30,6560.299805,6600.700195,6560.299805,6571.00,696264300,6571.00
2013-07-29,6554.799805,6606.399902,6544.100098,6560.299805,487601100,6560.299805
2013-07-26,6588.00,6629.899902,6535.200195,6554.799805,455317800,6554.799805
2013-07-25,6620.399902,6625.399902,6540.399902,6588.00,505142900,6588.00
2013-07-24,6597.399902,6662.200195,6581.600098,6620.399902,595811200,6620.399902
2013-07-23,6623.200195,6657.700195,6597.399902,6597.399902,673295800,6597.399902
2013-07-22,6630.700195,6645.00,6608.200195,6623.200195,502867700,6623.200195
2013-07-19,6634.399902,6635.200195,6592.100098,6630.700195,756017500,6630.700195
2013-07-18,6571.899902,6657.399902,6555.799805,6634.399902,657400600,6634.399902
2013-07-17,6556.399902,6595.600098,6517.399902,6571.899902,694630900,6571.899902
2013-07-16,6586.100098,6606.399902,6556.399902,6556.399902,746494800,6556.399902
2013-07-15,6544.899902,6605.899902,6544.899902,6586.100098,585046200,6586.100098
2013-07-12,6543.399902,6583.899902,6540.200195,6544.899902,595530200,6544.899902
2013-07-11,6505.00,6585.700195,6505.00,6543.399902,646067300,6543.399902
2013-07-10,6513.100098,6535.899902,6472.399902,6505.00,606500700,6505.00
2013-07-09,6450.100098,6530.899902,6450.100098,6513.100098,658607000,6513.100098
2013-07-08,6375.50,6476.100098,6375.50,6450.100098,622004000,6450.100098
2013-07-05,6421.700195,6498.600098,6364.399902,6375.50,725870000,6375.50
2013-07-04,6229.899902,6431.399902,6229.899902,6421.700195,824171700,6421.700195
2013-07-03,6303.899902,6303.899902,6185.200195,6229.899902,663008700,6229.899902
2013-07-02,6307.799805,6314.100098,6266.50,6303.899902,560698900,6303.899902
2013-07-01,6215.50,6317.00,6215.399902,6307.799805,657027100,6307.799805
2013-06-28,6243.399902,6268.799805,6207.700195,6215.50,920725800,6215.50
2013-06-27,6165.50,6271.799805,6165.50,6243.399902,803972700,6243.399902
2013-06-26,6101.899902,6177.899902,6089.200195,6165.50,754668000,6165.50
2013-06-25,6029.100098,6114.600098,6029.100098,6101.899902,786471900,6101.899902
2013-06-24,6116.200195,6136.100098,6023.399902,6029.100098,864109800,6029.100098
2013-06-21,6159.50,6244.200195,6116.200195,6116.200195,1508289800,6116.200195
2013-06-20,6348.799805,6348.799805,6145.00,6159.50,874375000,6159.50
2013-06-19,6374.200195,6383.600098,6327.00,6348.799805,723618600,6348.799805
2013-06-18,6330.50,6397.299805,6311.399902,6374.200195,654137300,6374.200195
2013-06-17,6308.299805,6370.799805,6308.299805,6330.50,575444200,6330.50
2013-06-14,6304.600098,6343.50,6290.600098,6308.299805,734161700,6308.299805
2013-06-13,6299.50,6311.00,6205.700195,6304.600098,824350700,6304.600098
2013-06-12,6340.100098,6364.299805,6295.899902,6299.50,693795800,6299.50
2013-06-11,6400.50,6401.200195,6280.100098,6340.100098,736368300,6340.100098
2013-06-10,6412.00,6421.200195,6379.600098,6400.50,597227000,6400.50
2013-06-07,6336.100098,6421.399902,6313.600098,6412.00,786639400,6412.00
2013-06-06,6419.299805,6435.399902,6336.100098,6336.100098,680974000,6336.100098
2013-06-05,6558.600098,6558.600098,6419.299805,6419.299805,800986600,6419.299805
2013-06-04,6525.100098,6577.00,6525.100098,6558.600098,806462900,6558.600098
2013-06-03,6583.100098,6583.100098,6514.100098,6525.100098,780013000,6525.100098
2013-05-31,6657.00,6657.100098,6577.799805,6583.100098,1182587300,6583.100098
2013-05-30,6627.200195,6657.00,6611.00,6657.00,594003700,6657.00
2013-05-29,6762.00,6762.00,6620.799805,6627.200195,613718300,6627.200195
2013-05-28,6654.299805,6790.700195,6654.299805,6762.00,658595500,6762.00
2013-05-27,6654.299805,6654.299805,6654.299805,6654.299805,000,6654.299805
2013-05-24,6696.799805,6720.100098,6640.100098,6654.299805,787892200,6654.299805
2013-05-23,6840.299805,6840.299805,6658.799805,6696.799805,987091200,6696.799805
2013-05-22,6803.899902,6875.600098,6781.50,6840.299805,964619800,6840.299805
2013-05-21,6755.600098,6803.899902,6744.200195,6803.899902,763672400,6803.899902
2013-05-20,6723.100098,6755.600098,6709.100098,6755.600098,736130700,6755.600098
2013-05-17,6687.799805,6726.899902,6669.899902,6723.100098,855145300,6723.100098
2013-05-16,6693.600098,6714.50,6677.200195,6687.799805,766342800,6687.799805
2013-05-15,6686.100098,6701.700195,6669.00,6693.600098,690863200,6693.600098
2013-05-14,6631.799805,6686.100098,6618.399902,6686.100098,618403700,6686.100098
2013-05-13,6625.00,6633.299805,6602.799805,6631.799805,560542000,6631.799805
2013-05-10,6592.700195,6637.799805,6591.600098,6625.00,807522700,6625.00
2013-05-09,6583.50,6597.299805,6571.700195,6592.700195,750085400,6592.700195
2013-05-08,6557.299805,6587.399902,6547.00,6583.50,703446800,6583.50
2013-05-07,6521.50,6563.899902,6521.399902,6557.299805,795845400,6557.299805
2013-05-06,6521.50,6521.50,6521.50,6521.50,000,6521.50
2013-05-03,6460.700195,6541.700195,6451.50,6521.50,768857600,6521.50
2013-05-02,6451.299805,6470.299805,6409.799805,6460.700195,744888400,6460.700195
2013-05-01,6430.100098,6475.899902,6429.799805,6451.299805,409459900,6451.299805
2013-04-30,6458.00,6483.100098,6412.700195,6430.100098,1079343900,6430.100098
2013-04-29,6426.399902,6458.00,6419.299805,6458.00,636101000,6458.00
2013-04-26,6442.600098,6442.600098,6399.399902,6426.399902,560270500,6426.399902
2013-04-25,6431.799805,6467.100098,6411.899902,6442.600098,739178900,6442.600098
2013-04-24,6406.100098,6438.899902,6396.200195,6431.799805,735699100,6431.799805
2013-04-23,6280.600098,6406.100098,6278.50,6406.100098,719139100,6406.100098
2013-04-22,6286.600098,6342.00,6259.00,6280.600098,603305900,6280.600098
2013-04-19,6243.700195,6288.700195,6243.700195,6286.600098,694202900,6286.600098
2013-04-18,6244.200195,6277.799805,6225.899902,6243.700195,668152700,6243.700195
2013-04-17,6304.600098,6334.399902,6225.200195,6244.200195,738341700,6244.200195
2013-04-16,6343.600098,6343.600098,6297.50,6304.600098,609897600,6304.600098
2013-04-15,6384.399902,6384.399902,6300.100098,6343.600098,576452100,6343.600098
2013-04-12,6416.100098,6416.100098,6368.200195,6384.399902,521445800,6384.399902
2013-04-11,6387.399902,6423.600098,6377.50,6416.100098,556826000,6416.100098
2013-04-10,6313.200195,6405.200195,6313.200195,6387.399902,678441400,6387.399902
2013-04-09,6276.899902,6326.50,6276.899902,6313.200195,613230800,6313.200195
2013-04-08,6249.799805,6289.600098,6249.799805,6276.899902,650412500,6276.899902
2013-04-05,6344.100098,6346.799805,6214.399902,6249.799805,668684100,6249.799805
2013-04-04,6420.299805,6426.399902,6341.399902,6344.100098,680161200,6344.100098
2013-04-03,6490.700195,6491.799805,6416.700195,6420.299805,676016200,6420.299805
2013-04-02,6411.700195,6501.799805,6408.799805,6490.700195,913557400,6490.700195
2013-04-01,6411.700195,6411.700195,6411.700195,6411.700195,000,6411.700195
2013-03-29,6411.700195,6411.700195,6411.700195,6411.700195,000,6411.700195
2013-03-28,6387.600098,6447.899902,6382.00,6411.700195,731507000,6411.700195
2013-03-27,6399.399902,6420.899902,6344.200195,6387.600098,755244900,6387.600098
2013-03-26,6378.399902,6404.50,6369.600098,6399.399902,650359300,6399.399902
2013-03-25,6392.799805,6458.50,6366.600098,6378.399902,768298200,6378.399902
2013-03-22,6388.600098,6426.50,6374.50,6392.799805,768806500,6392.799805
